#VERSION	1
#SKILL
Rent		-2
Code         spell_knock
Dammsg       ~
Wearoff      !Knock!~
Minlevel     29
End

#SKILL
Name         know alignment~
Type         Spell
Info         512
Author	    Smaug~
Flags        4096
Target       2
Minpos       standing~
Slot         58
Mana         15
Rounds       12
Rent		-2
Code         spell_know_alignment
Dammsg       ~
Wearoff      !Know Alignment!~
Minlevel     18
End

#SKILL
Name         leech~
Type         Spell
Info         9103
Author	    Dwip~
Flags        0
Target       1
Minpos       fighting~
Saves        5
Slot         596
Rounds       18
Rent		-2
Code         spell_smaug
Dammsg       leech~
Wearoff      !Leech!~
Hitchar      &gYou suck away $N's life force!&D~
Hitvict      &g$n's leeching attack drains your life force!&D~
Hitroom      &g$n's leeching attack drains $N's life force!&D~
Misschar     &gYou fail to drain $N's life force.&D~
Missvict     &g$n's attempt to drain your life force fails.&D~
Missroom     &g$n attempts to drain $N's life force, but fails.&D~
Diechar      &gYour leeching attack turns $N into a shriveled husk!&D~
Dievict      &g$n's leeching attack drains you utterly, turning you into a shriveled husk.&D~
Dieroom      &g$n's leeching attack turns $N into a shriveled husk!&D~
Dice         3d10~
Affect       '' 1013 '2d10' -1
Minlevel     101
End

#SKILL
Name         lethargy~
Type         Spell
Info         1024
Author	    Smaug~
Flags        0
Target       1
Minpos       evasive~
Slot         109
Mana         35
Rounds       18
Rent		12000
Code         spell_smaug
Dammsg       ~
Wearoff      You are no longer so lethargic.~
Hitchar      $N is assailed by a magical lethargy.~
Hitvict      You are assailed by a magical lethargy.~
Hitroom      $N is assailed by a magical lethargy.~
Immchar      Your spell has no effect upon $N.~
Affect       'l*4' 2 '-2' -1
Minlevel     32
End

#SKILL
Name         lich curse~
Type         Spell
Info         3976
Author	    Smaug~
Flags        6416
Target       1
Minpos       standing~
Saves        5
Slot         514
Mana         150
Rounds       18
Rent		39000
Code         spell_smaug
Dammsg       lich curse~
Wearoff      &bYou feel a great curse being lifted off you.&z~
Hitchar      &bYou utter the great curse of the lich upon all in the room.&z~
Hitvict      &bYou feel a great curse afflicting you.&z~
Hitroom      &b$n utters a great curse upon all in the room.&z~
Misschar     &bYour powerful curse fails to affect $N.&z~
Missvict     &bYou manage to escape from the curse uttered by $n.&z~
Missroom     &b$N seems unaffected by the curse uttered by $n.&z~
Diechar      &bYour curse is so powerful that $N falls over dead!&z~
Dievict      &bYou cannot bear the power of the curse so your heart stops beating!&z~
Dieroom      &b$N falls over dead from the sheer power of the curse uttered by $n!&z~
Value        66
Components   V@11453~
Affect       'l' 79 '(l/20)' -1
Affect       'l' 19 '-(l/20)' -1
Affect       'l' 18 '-(l/20)' -1
Affect       'l' 13 '-(l*2)' -1
Minlevel     82
End

#SKILL
Name         life surge~
Type         Spell
Info         512
Author	    Smaug~
Flags        6400
Target       3
Minpos       standing~
Slot         566
Mana         20
Rounds       48
Rent		-2
Code         spell_smaug
Dammsg       ~
Hitvict      You focus your mana and channel it to increase your life.~
Hitroom      $n's body trembles slightly as a red glow surrounds $m.~
Missvict     You try to focus your mana but fail.~
Affect       '' 12 '-(m/2)' -1
Affect       '' 13 '+h/2' -1
Minlevel     42
End

#SKILL
Name         lifelift~
Type         Spell
Info         1536
Author	    Smaug~
Flags        39200
Minpos       standing~
Slot         78
Mana         100
Rounds       48
Rent		-2
Code         spell_smaug
Dammsg       ~
Hitchar      &WYou reach across the planes and restores $N...&z~
Hitvict      &WA mystical hand appears from nowhere and restores you...&z~
Hitroom      &WA mystical hand appears from nowhere and restores $N...&z~
Misschar     A barrier in the planes prevents you from reaching them.~
Components   V@11434~
Affect       '' 13 '60' -1
Minlevel     85
End

#SKILL
Name         lightning bolt~
Type         Spell
Info         9555
Author	    Smaug~
Flags        4096
Target       1
Minpos       fighting~
Saves        5
Slot         30
Mana         55
Rounds       18
Rent		25000
Code         spell_smaug
Dammsg       lightning bolt~
Wearoff      !Lightning Bolt!~
Hitchar      &YA bolt of lightning shoots from your hand, spearing into $N!&z~
Hitvict      &YYou are electrocuted by $n's lightning bolt!&z~
Hitroom      &YA lightning bolt strikes $N, charging the air around $M!&z~
Misschar     &YYour lightning bolt misses $M and fizzes out!&z~
Missvict     &Y$n's lightning bolt passes right by, making your hair stand on end!&z~
Missroom     &Y$n's aims a lightning bolt at $N but misses.&z~
Diechar      &YA putrid smell fills the air as your lightning bolt fries $N!&z~
Dievict      &Y$n's lightning bolt tears into your body, killing you instantly!&z~
Dieroom      &Y$n coldly blasts $N into oblivion with $s lightning bolt!&z~
Dice         ld6 { 400~
Minlevel     45
End

#SKILL
Name         lightning breath~
Type         Spell
Info         9731
Author	    Smaug~
Flags        6400
Target       1
Minpos       fighting~
Saves        4
Slot         204
Mana         80
Rounds       48
Rent		-2
Code         spell_lightning_breath
Dammsg       breath of lightning~
Wearoff      !Lightning Breath!~
Hitchar      &YYou rear back and breathe a bolt of lightning at $N!&z~
Hitvict      &Y$n rears back and breathes lightning onto you!&z~
Hitroom      &Y$N is blasted by $n's breath of lightning!&z~
Misschar     &YYour breath of electricity passes by $N!&z~
Missvict     &Y$n breath of lightning passes harmlessly by!&z~
Missroom     &Y$N dodges away from $n's breath of electricity!&z~
Diechar      &YYour breath of lightning electrocutes $N to death!&z~
Dievict      &YYou twitch in uncontrolled spasms as you are electrocuted to death!&z~
Dieroom      &Y$N lies on the floor twitching as $E dies by electrocution!&z~
Minlevel     101
End

#SKILL
Name         locate object~
Type         Spell
Info         512
Author	    Smaug~
Flags        4352
Minpos       standing~
Slot         31
Mana         35
Rounds       12
Rent		-2
Code         spell_locate_object
Dammsg       ~
Wearoff      !Locate Object!~
Minlevel     31
End

#SKILL
Name         magic missile~
Type         Spell
Info         852
Author	    Smaug~
Flags        0
Target       1
Minpos       fighting~
Slot         32
Mana         12
Rounds       15
Rent		25000
Code         spell_smaug
Dammsg       magic missile~
Wearoff      !Magic Missile!~
Hitchar      &BYour magic missile flies straight and true towards $N!&z~
Hitvict      &BYou are struck by a glowing magic missile!&z~
Hitroom      &B$n shoots a glowing magic missile at $N!&z~
Misschar     &BThe magic missile shot by $n misses $N narrowly!&z~
Missvict     &BYou nimbly avoid the magic missile coming your way!&z~
Missroom     &B$N nimbly avoids the magic missile shot by $n!&z~
Diechar      &BYour magic missile skewers $N alive!&z~
Dievict      &BYou are impaled by the magic missile shot by $n!&z~
Dieroom      &BA magic missile impales $N, killing $M instantly!&z~
Dice         ld4+l { 80~
Minlevel     1
End

#SKILL
Name         magnetic thrust~
Type         Spell
Info         9611
Author	    Smaug~
Flags        256
Target       1
Minpos       fighting~
Saves        5
Slot         311
Mana         45
Rounds       18
Rent		25000
Code         spell_smaug
Dammsg       magnetic thrust~
Wearoff      !WEAROFF!~
Hitchar      &YYou set up a magnetic resonance within $N, causing immense pain!&z~
Hitvict      &Y$n's magnetic thrust causes great pain within your body!&z~
Hitroom      &Y$N screams out in pain as $n's magnetic thrust hits him!&z~
Misschar     &YYour magnetic thrust fails to take hold of $N!&z~
Missvict     &YYour body resists the effects of the magnetic thrust!&z~
Missroom     &Y$N is unscathed by $n's magnetic thrust!&z~
Diechar      &YYour magnetic thrust sets up deadly shockwaves within $N's body, killing $M!&z~
Dievict      &YYour organs are violently rent apart by deadly shockwaves!&z~
Dieroom      &YOrgans spew out from $N's body as it is torn apart by $n's magnetic thrust!&z~
Dice         ld5+(l/2){300~
Minlevel     25
End

#SKILL
Name         major invocation~
Type         Spell
Info         1864
Author	    Smaug~
Flags        14592
Target       2
Minpos       evasive~
Slot         79
Mana         150
Rounds       24
Rent		50000
Code         spell_smaug
Dammsg       ~
Wearoff      &WYour time in The Sanctuary of The High Gods is over.&z~
Hitchar      &WYou lay The Sanctuary of The High Gods upon $N.&z~
Hitvict      &WThe Sanctuary of The High Gods is temporarily given to you.&z~
Hitroom      &WThe Sanctuary of The High Gods is temporarily given to $N.&z~
Components   V@11434~
Affect       'l' 26 'sanctuary' 7
Minlevel     87
End

#SKILL
Name         major track~
Type         Spell
Info         1024
Author	    Smaug~
Flags        2304
Target       2
Minpos       standing~
Slot         548
Mana         35
Rounds       16
Rent		45000
Code         spell_smaug
Dammsg       major track~
Wearoff      Your tracking ability fades away.~
Hitchar      $N appears to sense $s surroundings.~
Hitvict      You feel that you can track anything right now.~
Hitroom      $n appears to sense $s surroundings.~
Affect       'l*6' 34 '90' -1
Affect       '' 60 '547' -1
Minlevel     70
End

#SKILL
Name         mana drain~
Type         Spell
Info         9615
Author	    Smaug~
Flags        6400
Target       1
Minpos       fighting~
Saves        5
Slot         563
Mana         40
Rounds       18
Rent		53000
Code         spell_smaug
Dammsg       mana drain~
Wearoff      !Mana Drain!~
Hitchar      &bYou drain mana away from $N!&z~
Hitvict      &bYou feel your mana draining away from you!&z~
Hitroom      &bA swirling vortex energy envelopes $N!&z~
Misschar     &bYou fail to drain $N's mana.&z~
Missvict     &b$n fails to drain your mana!&z~
Missroom     &bA swirling vortex of energy dissipates harmlessly away from $N!&z~
Diechar      &bYou drain $N's mana completely!&z~
Dievict      &bYour mana is completely drained by $n!&z~
Dieroom      &bA swirling vortex of energy consumes $N!&z~
Dice         3d10~
Affect       '' 12 '-(l+2d10)' -1
Affect       '' 1012 'l+2d10' -1
Minlevel     50
End

#SKILL
Name         mana leech~
Type         Spell
Info         9103
Author	    Dwip~
Flags        0
Target       1
Minpos       fighting~
Saves        5
Slot         597
Rounds       18
Rent		-2
Code         spell_smaug
Dammsg       mana leech~
Wearoff      !Mana Leech!~
Hitchar      You leech away $N's mana!~
Hitvict      $n's attack drains your mana!~
Hitroom      $n's attack drains away part of $N's mana!~
Misschar     You fail to drain $N's mana.~
Missvict     $n's attempt to drain your mana fails.~
Missroom     $n's attack fails to drain $N's mana.~
Affect       '' 12 '-2d10' -1
Affect       '' 1012 '1d10' -1
Minlevel     101
End

#SKILL
Name         mana surge~
Type         Spell
Info         512
Author	    Smaug~
Flags        6400
Target       3
Minpos       standing~
Slot         567
Mana         20
Rounds       48
Rent		-2
Code         spell_smaug
Dammsg       ~
Hitvict      You focus your life energies and channel it to increase your mana.~
Hitroom      $n's body trembles slightly as a blue glow surrounds $m.~
Missvict     You try to focus your life energies but fail.~
Affect       '' 13 '-(h/2)' -1
Affect       '' 12 '+m/2' -1
Minlevel     42
End

#SKILL
Name         mass invis~
Type         Spell
Info         1024
Author	    Smaug~
Flags        14592
Target       2
Minpos       standing~
Slot         69
Mana         50
Rounds       24
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      You are no longer invisible.~
Hitvict      You fade from existence.~
Hitroom      $N fades from existence.~
Affect       'l*4' 26 'mass invis' 1
Affect       '' 60 '29' -1
Minlevel     53
End

#SKILL
Name         meteor swarm~
Type         Spell
Info         10068
Author	    Smaug~
Flags        6416
Minpos       fighting~
Saves        5
Slot         555
Mana         95
Rounds       24
Rent		42000
Code         spell_smaug
Dammsg       meteor swarm~
Wearoff      !Meteor Swarm!~
Hitchar      &rA swarm of fiery meteors rains down upon the area!&z~
Hitvict      &r$n smashes you with $s swarm of meteors, stunning you!&z~
Hitroom      &r$n devastates the area with a rain of fiery meteors!&z~
Misschar     &r$N seems to be immune to your swarm of meteors!&z~
Missvict     &rYou take the full force of $n's meteor swarm and feel.. nothing!&z~
Missroom     &r$N takes the full force of $n's meteor swarm, but seems to ignore it.&z~
Diechar      &r$N is pulped under a pile of fiery meteors!&z~
Dievict      &rYou are pulped by $n's swarm of fiery meteors!&z~
Dieroom      &r$N is reduced to a bloody stain on the ground by a meteor swarm!&z~
Dice         ld8{600~
Minlevel     89
End

#SKILL
Name         minor invocation~
Type         Spell
Info         1352
Author	    Smaug~
Flags        14592
Target       2
Minpos       evasive~
Slot         76
Mana         55
Rounds       24
Rent		9000
Code         spell_smaug
Dammsg       ~
Wearoff      &WThe minor invocation fades away.&z~
Hitchar      &WYou lay a minor invocation of your god upon $N.&z~
